"ID","Sex","BirthYear","Status","Year","Age","Weight","PopSize","Survival","UniqueExtractionID","qPCRPlate","qPCRRow","LowPurity","RTL","DateCollect","DateProc","Condition","Strongyles","Strongyloides","Coccidea","Nematodirus","Trichuris","Capillaria","Monezia","Person","DateCollect_dmy","MonthofCollection"
6100,"F",2005,"Dead",2010,5,25.9,672,1,2016,42,"H",0,1.76740546879007,"12-Aug-10","01-Sep-10",2,0,NA,0,0,0,0,2,"JGP","2010-08-12",8
6103,"F",2005,"Dead",2005,0,10.3,405,0,1201,25,"B",0,2.2620524245716,"14-Aug-05","25-Aug-05",4,800,NA,0,100,0,0,2,"BHC","2005-08-14",8
6113,"F",2005,"Dead",2005,0,10.15,405,0,1648,35,"F",0,1.7180850045794,"12-Aug-05","23-Aug-05",1,1300,NA,8400,0,0,0,2,"BHC","2005-08-12",8
6114,"M",2005,"EstDead",2005,0,14.6,405,1,1007,21,"F",0,1.49650047319561,"12-Aug-05","23-Aug-05",1,700,NA,900,100,0,0,1,"BHC","2005-08-12",8
6114,"M",2005,"EstDead",2006,1,20.3,467,0,3307,69,"C",0,1.59553932173049,"12-Aug-06","24-Aug-06",2,800,NA,500,0,0,0,2,"JGP","2006-08-12",8
6116,"M",2005,"Dead",2007,2,25.3,447,1,786,17,"B",0,1.98505044280495,"10-Aug-07","28-Aug-07",1.5,100,NA,2400,0,0,0,2,"JGP","2007-08-10",8
6116,"M",2005,"Dead",2008,3,34.1,567,1,1761,37,"H",0,2.00114932060094,"07-Aug-08","22-Aug-08",1.5,400,NA,2400,0,0,0,2,"JGP","2008-08-07",8
6116,"M",2005,"Dead",2009,4,37.3,617,1,532,95,"C",0,2.17391989330546,"12-Aug-09","28-Aug-09",2,200,NA,2500,0,0,0,2,"JGP","2009-08-12",8
6116,"M",2005,"Dead",2010,5,34.5,672,1,2771,58,"C",0,1.24868121200575,"10-Aug-10","30-Aug-10",2,200,NA,400,0,0,0,2,"JGP","2010-08-10",8
6116,"M",2005,"Dead",2011,6,35.7,649,0,2942,61,"B",0,1.74918225331396,"11-Aug-11","29-Aug-11",2,600,NA,1900,0,0,0,2,"JGP","2011-08-11",8
6117,"F",2005,"Dead",2005,0,10.7,405,0,1569,33,"F",0,1.58620597655437,"13-Aug-05","25-Aug-05",1,800,NA,12600,100,0,0,2,"BHC","2005-08-13",8
6118,"F",2005,"Dead",2007,2,20.1,447,1,719,16,"F",0,2.14566428803348,"10-Aug-07","28-Aug-07",2,100,NA,1000,0,0,0,2,"JGP","2007-08-10",8
6118,"F",2005,"Dead",2008,3,21.4,567,1,1550,33,"C",0,1.38186384498492,"13-Aug-08","28-Aug-08",2,0,NA,1000,0,0,0,2,"JGP","2008-08-13",8
6124,"F",2005,"Unknown",2005,0,10.7,405,1,1536,32,"D",0,2.42202395486108,"13-Aug-05","25-Aug-05",2.5,300,NA,30000,0,0,0,2,"BHC","2005-08-13",8
6124,"F",2005,"Unknown",2006,1,14.8,467,1,3683,76,"F",0,1.66357425242927,"09-Aug-06","23-Aug-06",1,0,NA,1800,0,0,0,2,"JGP","2006-08-09",8
6124,"F",2005,"Unknown",2007,2,18.4,447,1,718,16,"E",0,1.74113815274082,"11-Aug-07","30-Aug-07",2,200,NA,300,0,0,0,2,"JGP","2007-08-11",8
6124,"F",2005,"Unknown",2008,3,19.2,567,1,1091,23,"C",0,1.7642727098165,"06-Aug-08","23-Aug-08",1.5,0,NA,0,0,0,0,2,"JGP","2008-08-06",8
6124,"F",2005,"Unknown",2009,4,20.6,617,1,126,3,"G",0,1.73861380371935,"12-Aug-09","28-Aug-09",1,0,NA,500,0,0,0,2,"JGP","2009-08-12",8
6124,"F",2005,"Unknown",2010,5,18.9,672,1,2910,82,"D",0,1.81022131240545,"10-Aug-10","28-Aug-10",1.5,0,NA,100,0,0,0,2,"JGP","2010-08-10",8
6124,"F",2005,"Unknown",2011,6,19.4,649,0,3561,74,"C",0,1.68884734492695,"11-Aug-11","27-Aug-11",2,100,NA,400,0,0,0,2,"JGP","2011-08-11",8
6125,"F",2005,"Dead",2005,0,9.3,405,1,1244,26,"E",0,1.90771727524743,"12-Aug-05","23-Aug-05",2,2400,NA,12200,200,0,0,2,"BHC","2005-08-12",8
6125,"F",2005,"Dead",2008,3,22,567,1,1175,25,"H",0,1.72335924108218,"13-Aug-08","27-Aug-08",1,0,NA,300,0,0,0,2,"JGP","2008-08-13",8
6125,"F",2005,"Dead",2009,4,23.2,617,1,673,15,"H",0,1.65114877937412,"18-Aug-09","01-Sep-09",2,100,NA,800,0,0,0,2,"JGP","2009-08-18",8
6127,"F",2005,"Dead",2007,2,21.2,447,1,525,12,"B",0,1.85422316512509,"14-Aug-07","29-Aug-07",1.5,200,NA,1400,0,0,0,2,"JGP","2007-08-14",8
6127,"F",2005,"Dead",2008,3,23.2,567,1,1596,34,"A",0,1.36532620109138,"06-Aug-08","20-Aug-08",1.5,0,NA,300,0,0,0,1,"JGP","2008-08-06",8
6127,"F",2005,"Dead",2013,8,24.8,545,0,1725,36,"C",0,1.74851590139863,"20-Aug-13","04-Sep-13",2,0,NA,400,0,0,0,2,"JGP","2013-08-20",8
6131,"F",2005,"Dead",2005,0,12.6,405,0,1927,81,"C",0,1.57134871699489,"12-Aug-05","23-Aug-05",3,400,NA,6500,0,0,0,2,"BHC","2005-08-12",8
6132,"M",2005,"EstDead",2006,1,22.25,467,0,3575,74,"A",0,1.77695987535254,"09-Aug-06","24-Aug-06",1.5,400,NA,2200,0,0,0,1,"JGP","2006-08-09",8
6136,"F",2005,"Dead",2007,2,20.2,447,1,234,5,"D",0,1.40056426083998,"14-Aug-07","30-Aug-07",1.5,0,NA,200,0,0,0,2,"JGP","2007-08-14",8
6136,"F",2005,"Dead",2009,4,22.2,617,1,832,18,"H",0,1.29544800027036,"18-Aug-09","31-Aug-09",1,0,NA,300,0,0,0,2,"JGP","2009-08-18",8
6136,"F",2005,"Dead",2010,5,22.3,672,1,2815,59,"H",0,1.65181545592953,"17-Aug-10","01-Sep-10",2,100,NA,200,0,0,0,2,"JGP","2010-08-17",8
6145,"F",2005,"Unknown",2008,3,25.3,567,1,1664,35,"F",0,1.50375382705112,"13-Aug-08","28-Aug-08",2,0,NA,200,0,0,0,2,"JGP","2008-08-13",8
6145,"F",2005,"Unknown",2009,4,24.3,617,1,478,11,"C",0,1.67718717600913,"18-Aug-09","31-Aug-09",2,100,NA,100,0,0,0,2,"JGP","2009-08-18",8
6145,"F",2005,"Unknown",2012,7,27.1,362,1,787,17,"C",0,1.23654186488984,"16-Aug-12","03-Sep-12",1.5,0,NA,100,0,0,0,2,"JGP","2012-08-16",8
6146,"M",2005,"Dead",2006,1,19,467,0,2955,61,"G",0,1.73146214116322,"17-Aug-06","24-Aug-06",1,1000,NA,1200,0,0,0,2,"JGP","2006-08-17",8
6147,"F",2005,"Dead",2007,2,21.4,447,1,348,8,"G",0,1.46966644492972,"14-Aug-07","29-Aug-07",2,100,NA,100,0,0,0,2,"JGP","2007-08-14",8
6147,"F",2005,"Dead",2008,3,20.9,567,1,1492,31,"H",0,1.20465177031213,"10-Aug-08","27-Aug-08",1.5,0,NA,0,0,0,0,2,"JGP","2008-08-10",8
6150,"F",2005,"Dead",2005,0,11.9,405,1,1587,33,"H",0,1.72011588023092,"12-Aug-05","23-Aug-05",2,900,NA,2100,0,0,0,2,"BHC","2005-08-12",8
6150,"F",2005,"Dead",2006,1,16.95,467,1,3338,69,"B",0,1.99716495933916,"09-Aug-06","24-Aug-06",1.5,50,NA,1200,0,0,0,2,"JGP","2006-08-09",8
6150,"F",2005,"Dead",2007,2,20.6,447,1,452,94,"D",0,2.07428062967357,"10-Aug-07","28-Aug-07",1.5,200,NA,800,0,0,0,2,"JGP","2007-08-10",8
6150,"F",2005,"Dead",2008,3,21.9,567,1,1120,24,"H",0,2.15513376609937,"07-Aug-08","22-Aug-08",1.5,50,NA,500,0,0,0,2,"JGP","2008-08-07",8
6150,"F",2005,"Dead",2009,4,23,617,1,707,96,"D",0,2.81548417423483,"13-Aug-09","31-Aug-09",2,400,NA,400,0,0,0,2,"JGP","2009-08-13",8
6150,"F",2005,"Dead",2010,5,22.4,672,1,2753,58,"A",0,2.45372496440305,"10-Aug-10","28-Aug-10",1.5,400,NA,200,0,0,0,2,"JGP","2010-08-10",8
6150,"F",2005,"Dead",2011,6,22.9,649,0,2957,61,"A",0,2.05077433959733,"11-Aug-11","29-Aug-11",2,100,NA,0,0,0,0,2,"JGP","2011-08-11",8
6151,"F",2005,"Dead",2005,0,12.5,405,1,1574,33,"C",0,1.78481283525417,"19-Aug-05","26-Aug-05",1,600,NA,6200,0,0,0,2,"BHC","2005-08-19",8
6151,"F",2005,"Dead",2006,1,17.8,467,1,3375,70,"G",0,1.35605144539719,"09-Aug-06","24-Aug-06",2,0,NA,1400,0,0,0,2,"JGP","2006-08-09",8
6151,"F",2005,"Dead",2007,2,21.3,447,1,914,20,"C",0,1.80864517749221,"10-Aug-07","28-Aug-07",2,100,NA,600,0,0,0,2,"JGP","2007-08-10",8
6151,"F",2005,"Dead",2010,5,24,672,1,2917,82,"C",0,1.3670476144606,"10-Aug-10","29-Aug-10",2,200,NA,600,0,0,0,2,"JGP","2010-08-10",8
6151,"F",2005,"Dead",2011,6,23.4,649,1,3284,68,"C",0,1.76582888028085,"11-Aug-11","27-Aug-11",1.5,200,NA,3000,0,0,0,2,"JGP","2011-08-11",8
6151,"F",2005,"Dead",2012,7,24.4,362,1,398,9,"B",0,1.3524383701322,"15-Aug-12","28-Aug-12",1.5,100,NA,1000,0,0,0,2,"JGP","2012-08-15",8
6152,"M",2005,"Dead",2005,0,13.85,405,0,1224,26,"A",0,1.69748073413319,"14-Aug-05","25-Aug-05",2,800,NA,3400,100,0,0,2,"BHC","2005-08-14",8
6155,"F",2005,"Dead",2005,0,10.55,405,1,1082,23,"B",0,1.59148667161081,"13-Aug-05","25-Aug-05",1,300,NA,18600,0,0,0,2,"BHC","2005-08-13",8
6155,"F",2005,"Dead",2006,1,15.75,467,1,3817,79,"F",0,0.980690674323634,"09-Aug-06","24-Aug-06",1.5,0,NA,4000,0,0,0,2,"JGP","2006-08-09",8
6155,"F",2005,"Dead",2007,2,18.7,447,1,275,6,"E",0,1.48247476214276,"10-Aug-07","28-Aug-07",2,200,NA,1400,0,0,0,2,"JGP","2007-08-10",8
6155,"F",2005,"Dead",2008,3,21.8,567,1,1255,27,"A",0,1.80730720544712,"06-Aug-08","22-Aug-08",3,0,NA,0,0,0,0,2,"JGP","2008-08-06",8
6155,"F",2005,"Dead",2009,4,22.9,617,1,269,6,"G",0,1.72497984988359,"12-Aug-09","29-Aug-09",2,0,NA,0,0,0,0,2,"JGP","2009-08-12",8
6155,"F",2005,"Dead",2010,5,22.2,672,1,2637,55,"D",0,1.7272883555105,"10-Aug-10","28-Aug-10",1.5,200,NA,200,0,0,0,2,"JGP","2010-08-10",8
6155,"F",2005,"Dead",2011,6,20.7,649,1,3382,70,"F",0,1.54355287417804,"11-Aug-11","27-Aug-11",2,0,NA,200,0,0,0,2,"JGP","2011-08-11",8
6155,"F",2005,"Dead",2012,7,22.1,362,1,738,95,"D",0,1.17990807304493,"14-Aug-12","29-Aug-12",2,0,NA,300,0,0,0,2,"JGP","2012-08-14",8
6159,"F",2005,"Dead",2007,2,19.6,447,1,877,19,"F",0,1.09522256785624,"10-Aug-07","27-Aug-07",1.5,500,NA,400,0,0,0,2,"JGP","2007-08-10",8
6159,"F",2005,"Dead",2008,3,21,567,1,1825,39,"A",0,2.30911798039272,"06-Aug-08","20-Aug-08",2,0,NA,300,0,0,0,2,"JGP","2008-08-06",8
6159,"F",2005,"Dead",2010,5,20.3,672,1,4232,90,"H",0,1.43734750595676,"24-Aug-10","02-Sep-10",1.5,200,NA,2500,0,0,0,2,"JGP","2010-08-24",8
6159,"F",2005,"Dead",2011,6,20,649,0,3435,71,"D",0,1.30449169668241,"11-Aug-11","29-Aug-11",2,0,NA,1200,0,0,0,2,"JGP","2011-08-11",8
6162,"M",2005,"Dead",2006,1,21.8,467,0,3077,64,"B",0,1.5628315480074,"13-Aug-06","23-Aug-06",2,500,NA,1000,0,0,0,2,"JGP","2006-08-13",8
6163,"M",2005,"Dead",2005,0,13.75,405,0,1396,29,"G",0,1.72075220250604,"20-Aug-05","27-Aug-05",3,1400,NA,500,300,0,0,2,"BHC","2005-08-20",8
6164,"F",2005,"Dead",2006,1,16.55,467,1,2988,62,"H",0,1.63485842965268,"12-Aug-06","25-Aug-06",2,200,NA,200,0,0,0,2,"JGP","2006-08-12",8
6164,"F",2005,"Dead",2007,2,20.8,447,1,397,94,"F",0,2.05009491389488,"10-Aug-07","28-Aug-07",1.5,100,NA,900,0,0,0,2,"JGP","2007-08-10",8
6165,"F",2005,"Dead",2005,0,13.4,405,0,1008,21,"G",0,1.65825102935945,"12-Aug-05","23-Aug-05",1,0,NA,2100,100,0,0,1,"BHC","2005-08-12",8
6166,"M",2005,"Dead",2005,0,13.6,405,0,4067,86,"A",0,1.93031679391325,"12-Aug-05","23-Aug-05",3,2100,NA,6100,100,0,0,2,"BHC","2005-08-12",8
6167,"M",2005,"Dead",2005,0,15.45,405,0,1862,39,"F",0,1.55450784516959,"16-Aug-05","26-Aug-05",1,600,NA,2200,100,0,0,2,"BHC","2005-08-16",8
6168,"F",2005,"Dead",2007,2,19.5,447,1,910,20,"G",0,1.8791455951941,"10-Aug-07","27-Aug-07",1.5,0,NA,200,0,0,0,2,"JGP","2007-08-10",8
6168,"F",2005,"Dead",2009,4,22,617,1,321,7,"D",0,1.86198136805127,"13-Aug-09","31-Aug-09",2,0,NA,600,0,0,0,2,"JGP","2009-08-13",8
6168,"F",2005,"Dead",2010,5,21.6,672,1,2521,53,"G",0,2.09411955373706,"10-Aug-10","30-Aug-10",1.5,0,NA,400,0,0,0,2,"JGP","2010-08-10",8
6168,"F",2005,"Dead",2011,6,21.8,649,1,3021,63,"B",0,2.06461982448992,"27-Aug-11","30-Aug-11",1.5,100,NA,400,0,0,0,2,"JGP","2011-08-27",8
6168,"F",2005,"Dead",2014,9,19.45,482,1,4183,89,"G",0,1.60268374130613,"09-Aug-14","27-Aug-14",2,200,NA,2600,0,0,0,2,"JGP","2014-08-09",8
6168,"F",2005,"Dead",2015,10,20.5,513,1,3641,76,"D",0,2.29561470049053,"10-Aug-15","24-Aug-15",3,0,0,1400,0,0,0,2,"JGP","2015-08-10",8
6168,"F",2005,"Dead",2016,11,20.7,444,1,1973,41,"E",0,1.55821320307725,"14-Aug-16","30-Aug-16",3,0,100,3600,0,0,0,2,"JGP","2016-08-14",8
6171,"F",2005,"Dead",2005,0,12.9,405,1,1539,32,"G",0,1.60880238138091,"12-Aug-05","23-Aug-05",1,400,NA,3900,0,0,0,2,"BHC","2005-08-12",8
6171,"F",2005,"Dead",2006,1,18.5,467,1,3361,70,"A",0,1.5676341290021,"09-Aug-06","24-Aug-06",1,500,NA,1200,0,0,0,1,"JGP","2006-08-09",8
6171,"F",2005,"Dead",2007,2,22.1,447,1,385,9,"E",0,1.83968507653572,"10-Aug-07","28-Aug-07",2,500,NA,300,0,0,0,2,"JGP","2007-08-10",8
6171,"F",2005,"Dead",2010,5,23.8,672,1,2117,96,"F",0,2.29074059204945,"10-Aug-10","28-Aug-10",1.5,200,NA,1000,0,0,0,2,"JGP","2010-08-10",8
6172,"F",2005,"Dead",2005,0,9.4,405,1,1655,35,"E",0,1.61633645120458,"12-Aug-05","23-Aug-05",2,2100,NA,5100,0,0,0,2,"BHC","2005-08-12",8
6172,"F",2005,"Dead",2006,1,14.35,467,0,3890,82,"B",0,1.92312600905688,"09-Aug-06","23-Aug-06",1.5,300,NA,200,0,0,0,2,"JGP","2006-08-09",8
6173,"F",2005,"Dead",2005,0,8.6,405,1,1920,81,"D",0,1.49608687958701,"12-Aug-05","23-Aug-05",1,700,NA,3200,100,0,0,2,"BHC","2005-08-12",8
6173,"F",2005,"Dead",2006,1,12.2,467,0,3881,82,"A",0,1.6005890083705,"09-Aug-06","23-Aug-06",2,100,NA,100,0,0,0,1,"JGP","2006-08-09",8
6174,"F",2005,"Unknown",2005,0,11.65,405,1,1435,30,"F",0,1.80738213160897,"12-Aug-05","23-Aug-05",1,700,NA,1200,0,0,0,2,"BHC","2005-08-12",8
6174,"F",2005,"Unknown",2006,1,16.4,467,1,3051,63,"H",0,2.05973347746345,"09-Aug-06","24-Aug-06",1.5,600,NA,1000,0,0,0,2,"JGP","2006-08-09",8
6175,"M",2005,"Dead",2005,0,10.65,405,0,1635,35,"A",0,2.15432520066166,"13-Aug-05","25-Aug-05",1,1700,NA,5900,0,0,0,2,"BHC","2005-08-13",8
6176,"F",2005,"Dead",2005,0,11,405,1,1924,81,"H",0,1.9395893693392,"14-Aug-05","25-Aug-05",1,200,NA,2100,0,0,0,2,"BHC","2005-08-14",8
6176,"F",2005,"Dead",2006,1,15.65,467,1,3673,76,"D",0,1.70505513524906,"09-Aug-06","23-Aug-06",1.5,300,NA,600,0,0,0,2,"JGP","2006-08-09",8
6176,"F",2005,"Dead",2007,2,21.5,447,1,790,17,"F",0,2.10097282398651,"10-Aug-07","28-Aug-07",1,100,NA,900,0,0,0,2,"JGP","2007-08-10",8
6176,"F",2005,"Dead",2009,4,23.3,617,1,110,3,"G",0,1.48332549183807,"12-Aug-09","29-Aug-09",1,100,NA,200,0,0,0,2,"JGP","2009-08-12",8
6176,"F",2005,"Dead",2010,5,22.8,672,1,2172,45,"F",0,2.05873082990527,"10-Aug-10","28-Aug-10",1,200,NA,100,0,0,0,2,"JGP","2010-08-10",8
6176,"F",2005,"Dead",2012,7,24.7,362,1,755,16,"B",0,1.1686555418797,"14-Aug-12","29-Aug-12",1.5,0,NA,1200,0,0,0,2,"JGP","2012-08-14",8
6184,"M",2005,"EstDead",2005,0,13.9,405,1,1690,36,"H",0,1.58992947853164,"12-Aug-05","23-Aug-05",1,600,NA,3500,500,0,0,2,"BHC","2005-08-12",8
6184,"M",2005,"EstDead",2006,1,19.6,467,0,3567,74,"A",0,1.71702529058208,"09-Aug-06","24-Aug-06",1.5,100,NA,3900,0,0,0,2,"JGP","2006-08-09",8
6186,"F",2005,"Dead",2006,1,12.7,467,1,3101,64,"B",0,2.0604314147406,"17-Aug-06","24-Aug-06",1,0,NA,500,0,0,0,2,"JGP","2006-08-17",8
6186,"F",2005,"Dead",2007,2,16.8,447,1,629,14,"C",0,1.68827318127079,"14-Aug-07","30-Aug-07",1.5,300,NA,800,0,0,0,2,"JGP","2007-08-14",8
6186,"F",2005,"Dead",2009,4,20.3,617,1,143,3,"H",0,1.68416545502808,"18-Aug-09","31-Aug-09",1.5,0,NA,600,0,0,0,2,"JGP","2009-08-18",8
6189,"F",2005,"Dead",2005,0,9.35,405,1,1720,36,"F",0,1.70055553198697,"13-Aug-05","25-Aug-05",1,800,NA,40600,0,0,0,2,"BHC","2005-08-13",8
6189,"F",2005,"Dead",2008,3,21.7,567,1,1376,29,"C",0,1.91854756979886,"06-Aug-08","22-Aug-08",2,0,NA,200,0,0,0,2,"JGP","2008-08-06",8
6189,"F",2005,"Dead",2009,4,22,617,1,663,14,"E",0,1.57104628639759,"12-Aug-09","29-Aug-09",1.5,0,NA,200,0,0,0,2,"JGP","2009-08-12",8
6189,"F",2005,"Dead",2010,5,21.3,672,1,2001,42,"A",0,2.0819268600099,"24-Aug-10","02-Sep-10",1,0,NA,600,0,0,0,2,"JGP","2010-08-24",8
6189,"F",2005,"Dead",2011,6,21.1,649,0,3407,71,"H",0,1.93201821455634,"11-Aug-11","27-Aug-11",1.5,100,NA,0,0,0,0,2,"JGP","2011-08-11",8
6191,"M",2005,"Dead",2005,0,14.25,405,0,1844,39,"D",0,1.88779188103471,"14-Aug-05","25-Aug-05",5,400,NA,400,500,0,0,1,"BHC","2005-08-14",8
6193,"F",2005,"Dead",2007,2,21.4,447,1,932,20,"E",0,1.61055257984762,"16-Aug-07","29-Aug-07",2,400,NA,700,0,0,0,2,"JGP","2007-08-16",8
6193,"F",2005,"Dead",2008,3,21.8,567,1,1432,30,"C",0,1.5851107643442,"13-Aug-08","28-Aug-08",2,200,NA,300,0,0,0,2,"JGP","2008-08-13",8
6193,"F",2005,"Dead",2011,6,21.3,649,0,3608,75,"C",0,1.26905253415,"15-Aug-11","01-Sep-11",3,0,NA,0,0,0,0,2,"JGP","2011-08-15",8
6196,"F",2005,"Dead",2005,0,13.2,405,1,4084,87,"C",0,1.78149765841533,"18-Aug-05","26-Aug-05",1,600,NA,1400,200,0,0,2,"BHC","2005-08-18",8
6196,"F",2005,"Dead",2006,1,16,467,1,3297,68,"H",0,0.934353223846572,"09-Aug-06","23-Aug-06",1.5,400,NA,900,0,0,0,2,"JGP","2006-08-09",8
6196,"F",2005,"Dead",2007,2,19.8,447,1,3971,84,"H",0,2.06539435677389,"10-Aug-07","28-Aug-07",2,400,NA,300,0,0,0,2,"JGP","2007-08-10",8
6196,"F",2005,"Dead",2008,3,21.3,567,1,1727,36,"E",0,1.58761138863208,"07-Aug-08","22-Aug-08",1.5,0,NA,2000,0,0,0,2,"JGP","2008-08-07",8
6196,"F",2005,"Dead",2009,4,21.6,617,1,743,16,"F",0,1.67535086915132,"12-Aug-09","29-Aug-09",1.5,0,NA,300,0,0,0,2,"JGP","2009-08-12",8
6196,"F",2005,"Dead",2010,5,22.9,672,1,2736,57,"H",0,1.47000284302928,"10-Aug-10","29-Aug-10",2,0,NA,700,0,0,0,2,"JGP","2010-08-10",8
6196,"F",2005,"Dead",2012,7,21.3,362,1,199,93,"H",0,1.31419170828683,"14-Aug-12","29-Aug-12",1.5,200,NA,600,0,0,0,2,"JGP","2012-08-14",8
6196,"F",2005,"Dead",2013,8,22.45,545,0,1291,27,"E",0,1.46172660678018,"15-Aug-13","30-Aug-13",2,0,NA,300,0,0,0,2,"JGP","2013-08-15",8
6197,"F",2005,"Dead",2005,0,11.25,405,0,1171,25,"D",0,1.84615493227463,"12-Aug-05","23-Aug-05",2,400,NA,2400,300,0,0,1,"BHC","2005-08-12",8
6200,"F",2005,"Dead",2005,0,12.4,405,0,1544,33,"E",0,1.70077660829342,"12-Aug-05","23-Aug-05",3,1200,NA,1300,100,0,0,2,"BHC","2005-08-12",8
6201,"M",2005,"Dead",2005,0,10.1,405,0,1618,34,"G",0,1.15760909395102,"20-Aug-05","27-Aug-05",1,2100,NA,4800,0,0,0,2,"BHC","2005-08-20",8
6202,"M",2005,"EstDead",2005,0,15.15,405,1,1213,26,"F",0,2.03959545054478,"19-Aug-05","26-Aug-05",1,1000,NA,21600,0,0,0,2,"BHC","2005-08-19",8
6202,"M",2005,"EstDead",2006,1,16.85,467,0,3107,64,"H",0,1.8873433448892,"12-Aug-06","25-Aug-06",2,1600,NA,600,0,0,0,2,"JGP","2006-08-12",8
6302,"M",2004,"Dead",2005,1,13.7,405,1,1220,26,"E",0,1.63276741301776,"12-Aug-05","24-Aug-05",4,0,NA,0,0,0,0,2,"BHC","2005-08-12",8
6302,"M",2004,"Dead",2007,3,28.3,447,1,813,95,"A",0,2.12210953746433,"10-Aug-07","28-Aug-07",2,200,NA,200,0,0,0,2,"JGP","2007-08-10",8
6302,"M",2004,"Dead",2008,4,34,567,1,1440,30,"C",0,2.08399847043677,"07-Aug-08","22-Aug-08",2,300,NA,1100,0,0,0,2,"JGP","2008-08-07",8
6302,"M",2004,"Dead",2009,5,33.1,617,1,524,95,"A",0,2.16324018967747,"12-Aug-09","29-Aug-09",2,300,NA,200,0,0,0,1,"JGP","2009-08-12",8
6302,"M",2004,"Dead",2010,6,23.5,672,0,2645,55,"D",0,1.93268031536834,"22-Aug-10","02-Sep-10",2,0,NA,200,0,0,0,2,"JGP","2010-08-22",8
6304,"F",2005,"Unknown",2005,0,12.4,405,1,1272,27,"B",0,2.22970071416471,"18-Aug-05","26-Aug-05",1,200,NA,1000,0,0,0,1,"BHC","2005-08-18",8
6304,"F",2005,"Unknown",2006,1,15.45,467,0,3408,71,"A",0,2.26985209900431,"09-Aug-06","23-Aug-06",1,800,NA,900,0,0,0,2,"JGP","2006-08-09",8
6331,"F",2006,"Dead",2007,1,16.4,447,1,107,3,"D",0,1.61841793178885,"14-Aug-07","29-Aug-07",1.5,400,NA,2400,0,0,0,2,"JGP","2007-08-14",8
6332,"M",2006,"Dead",2008,2,27,567,1,1922,81,"F",0,1.76645750794209,"06-Aug-08","22-Aug-08",2,800,NA,600,0,0,0,2,"JGP","2008-08-06",8
6332,"M",2006,"Dead",2009,3,34.3,617,1,61,2,"E",0,2.07007219642444,"12-Aug-09","28-Aug-09",2,200,NA,600,0,0,0,1,"JGP","2009-08-12",8
6332,"M",2006,"Dead",2010,4,33.3,672,1,2646,55,"E",0,1.78581889044663,"10-Aug-10","30-Aug-10",1.5,0,NA,300,0,0,0,2,"JGP","2010-08-10",8
6332,"M",2006,"Dead",2011,5,34.1,649,1,3315,69,"C",0,1.99440317959909,"11-Aug-11","27-Aug-11",2,1000,NA,1300,0,0,0,2,"JGP","2011-08-11",8
6332,"M",2006,"Dead",2013,7,34.55,545,0,4119,87,"F",0,1.87523841329502,"27-Aug-13","03-Sep-13",2,1200,NA,800,0,0,0,2,"JGP","2013-08-27",8
6333,"M",2006,"Unknown",2007,1,18,447,1,27,1,"C",0,1.66698445568365,"10-Aug-07","28-Aug-07",1.5,600,NA,1200,0,0,0,2,"JGP","2007-08-10",8
6333,"M",2006,"Unknown",2008,2,23.1,567,1,1067,23,"C",0,2.10613714765923,"07-Aug-08","23-Aug-08",2,300,NA,600,0,0,0,2,"JGP","2008-08-07",8
6333,"M",2006,"Unknown",2009,3,31.1,617,1,872,19,"A",0,1.62256331958526,"12-Aug-09","28-Aug-09",2,600,NA,1200,0,0,0,2,"JGP","2009-08-12",8
6338,"F",2006,"Dead",2007,1,18.8,447,1,270,94,"C",0,2.00772481661982,"14-Aug-07","29-Aug-07",1.5,100,NA,1100,0,0,0,2,"JGP","2007-08-14",8
6338,"F",2006,"Dead",2009,3,22.2,617,1,25,1,"A",0,2.02359449214745,"18-Aug-09","31-Aug-09",2,100,NA,600,0,0,0,2,"JGP","2009-08-18",8
6340,"M",2006,"Dead",2006,0,13.4,467,0,3099,64,"H",0,2.21516131281609,"13-Aug-06","23-Aug-06",1,200,NA,1200,800,0,0,2,"JGP","2006-08-13",8
6342,"F",2006,"Dead",2007,1,14.4,447,1,772,17,"D",0,1.65012362481536,"13-Aug-07","30-Aug-07",1.5,200,NA,1100,0,0,0,2,"JGP","2007-08-13",8
6342,"F",2006,"Dead",2008,2,16,567,1,1142,24,"F",0,1.66872462757058,"13-Aug-08","28-Aug-08",4,0,NA,400,0,0,0,2,"JGP","2008-08-13",8
6345,"M",2006,"Dead",2007,1,22.6,447,1,586,95,"E",0,1.54323488879781,"16-Aug-07","30-Aug-07",1.5,100,NA,1400,0,0,0,2,"JGP","2007-08-16",8
6345,"M",2006,"Dead",2008,2,29.7,567,1,1353,29,"D",0,1.63176038221422,"10-Aug-08","25-Aug-08",2,100,NA,200,0,0,0,1,"JGP","2008-08-10",8
6345,"M",2006,"Dead",2009,3,33.3,617,0,19,1,"C",0,1.33665135368318,"12-Aug-09","28-Aug-09",2,100,NA,200,0,0,0,2,"JGP","2009-08-12",8
6346,"M",2006,"Dead",2006,0,12.75,467,0,2960,61,"D",0,1.81370041922143,"12-Aug-06","25-Aug-06",1,200,NA,2800,0,0,0,2,"JGP","2006-08-12",8
6347,"M",2006,"Dead",2006,0,18.05,467,0,3742,78,"B",0,2.04416294279521,"10-Aug-06","23-Aug-06",1,600,NA,24000,2200,0,0,2,"JGP","2006-08-10",8
